,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
1205,SUZUKI,MARUTI,2010,800.0,Manual,Petrol,165000.0,Tangalle,2024-12-30,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,16.25
1206,SUZUKI,MARUTI,2012,800.0,Manual,Petrol,143000.0,Negombo,2024-12-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.97
1207,SUZUKI,MARUTI,2006,800.0,Manual,Petrol,209000.0,Negombo,2024-12-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.75
1208,SUZUKI,MARUTI,2012,795.0,Manual,Petrol,143000.0,Gampaha,2024-12-29,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,21.0
1209,SUZUKI,MARUTI,2006,800.0,Manual,Petrol,209000.0,Kuliyapitiya,2024-12-29,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.25
1210,SUZUKI,MARUTI,2004,800.0,Manual,Petrol,231000.0,Ja-Ela,2024-12-28,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.185
1211,SUZUKI,MARUTI,2011,800.0,Manual,Petrol,154000.0,Katunayake,2024-12-28,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,21.0
1212,SUZUKI,MARUTI,2006,800.0,Manual,Petrol,209000.0,Ja-Ela,2024-12-28,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
1213,SUZUKI,MARUTI,2006,800.0,Manual,Petrol,209000.0,Kuliyapitiya,2024-12-27,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.25
1214,SUZUKI,MARUTI,2010,800.0,Manual,Petrol,165000.0,Ja-Ela,2024-12-27,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.134375
1215,SUZUKI,MARUTI,2007,800.0,Manual,Petrol,198000.0,Homagama,2024-12-27,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.25
1216,SUZUKI,MARUTI,2010,800.0,Manual,Petrol,165000.0,Ja-Ela,2024-12-26,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.134375
1217,SUZUKI,MARUTI,2005,800.0,Manual,Petrol,220000.0,Ja-Ela,2024-12-26,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.691666666666666
1218,SUZUKI,MARUTI,1999,800.0,Manual,Petrol,286000.0,Kegalle,2024-12-26,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.5
1219,SUZUKI,MARUTI,2006,800.0,Manual,Petrol,209000.0,Moneragala,2024-12-24,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.75
1220,SUZUKI,MARUTI,2000,800.0,Manual,Petrol,275000.0,Kalutara,2024-12-24,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.75
1221,SUZUKI,MARUTI,2012,800.0,Manual,Petrol,143000.0,Ja-Ela,2024-12-24,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.97
1222,SUZUKI,MARUTI,2003,800.0,Manual,Petrol,242000.0,Galle,2024-12-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.75
1223,SUZUKI,MARUTI,2011,800.0,Manual,Petrol,154000.0,Ratnapura,2024-12-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,21.5
1224,SUZUKI,MARUTI,2000,800.0,Manual,Petrol,275000.0,Kurunegala,2024-12-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.9
1225,SUZUKI,MARUTI,2004,800.0,Manual,Petrol,231000.0,Jaffna,2024-12-22,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.0
1226,SUZUKI,MARUTI,2005,800.0,Manual,Petrol,220000.0,Ja-Ela,2024-12-22,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.691666666666666
1227,SUZUKI,MARUTI,2011,800.0,Manual,Petrol,154000.0,Minuwangoda,2024-12-22,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.034782608695647
1228,SUZUKI,MARUTI,2010,800.0,Manual,Petrol,165000.0,Galle,2024-12-22,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.5
1229,SUZUKI,MARUTI,2004,650.0,Manual,Petrol,231000.0,Dambulla,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Not_Available,14.5
1230,SUZUKI,MARUTI,2011,800.0,Manual,Petrol,154000.0,Kandy,2024-12-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,22.5
1231,SUZUKI,MARUTI,2005,800.0,Manual,Petrol,220000.0,Dompe,2024-12-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
1232,SUZUKI,MARUTI,2011,800.0,Manual,Petrol,154000.0,Ja-Ela,2024-12-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.034782608695647
1233,SUZUKI,MARUTI,2012,800.0,Manual,Petrol,143000.0,Ja-Ela,2024-12-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.97
1234,SUZUKI,MARUTI,2005,800.0,Manual,Petrol,220000.0,Kegalle,2024-12-20,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.5
1235,SUZUKI,MARUTI,1994,800.0,Manual,Petrol,341000.0,Kurunegala,2024-12-20,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.0
1236,SUZUKI,MARUTI,2010,800.0,Manual,Petrol,165000.0,Homagama,2024-12-20,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.5
1237,SUZUKI,MARUTI,2004,800.0,Manual,Petrol,231000.0,Ja-Ela,2024-12-20,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.185
1238,SUZUKI,MARUTI,2005,800.0,Manual,Petrol,220000.0,Kurunegala,2024-12-19,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.691666666666666
1239,SUZUKI,MARUTI,2011,800.0,Manual,Petrol,154000.0,Colombo,2024-12-19,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,21.5
1240,SUZUKI,MARUTI,2008,800.0,Manual,Petrol,187000.0,Balangoda,2024-12-19,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.5
1241,SUZUKI,MARUTI,1996,800.0,Manual,Petrol,319000.0,Gampaha,2024-12-19,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.0
1242,SUZUKI,MARUTI,2006,800.0,Manual,Petrol,209000.0,Homagama,2024-12-18,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
1243,SUZUKI,MARUTI,2011,800.0,Manual,Petrol,154000.0,Horana,2024-12-18,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.034782608695647
1244,SUZUKI,MARUTI,2011,600.0,Manual,Petrol,154000.0,Gampaha,2024-12-17,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.034782608695647
1245,SUZUKI,MARUTI,2011,795.0,Manual,Petrol,154000.0,Gampaha,2024-12-17,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.034782608695647
1246,SUZUKI,MARUTI,2004,800.0,Manual,Petrol,231000.0,Kurunegala,2024-12-16,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.8
1247,SUZUKI,MARUTI,2007,800.0,Manual,Petrol,198000.0,Kurunegala,2024-12-16,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.9
1248,SUZUKI,MARUTI,2007,800.0,Manual,Petrol,198000.0,Kurunegala,2024-12-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.5
1249,SUZUKI,MARUTI,2010,800.0,Manual,Petrol,165000.0,Ja-Ela,2024-12-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.134375
1250,SUZUKI,MARUTI,2011,800.0,Manual,Petrol,154000.0,Kurunegala,2024-12-14,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.25
1251,SUZUKI,MARUTI,2011,800.0,Manual,Petrol,154000.0,Kandy,2024-12-14,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.4
1252,SUZUKI,MARUTI,2010,800.0,Manual,Petrol,165000.0,Kurunegala,2024-12-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.95
1253,SUZUKI,MARUTI,2007,800.0,Manual,Petrol,198000.0,Hambantota,2024-12-10,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.8
1254,SUZUKI,MARUTI,2011,800.0,Manual,Petrol,154000.0,Ja-Ela,2024-12-10,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.034782608695647
1255,SUZUKI,MARUTI,2011,800.0,Manual,Petrol,154000.0,Kandy,2024-12-10,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,21.0
1256,SUZUKI,MARUTI,2006,800.0,Manual,Petrol,209000.0,Welimada,2024-12-10,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.75
1257,SUZUKI,MARUTI,2004,800.0,Manual,Petrol,231000.0,Kalutara,2024-12-09,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.1
1258,SUZUKI,MARUTI,2010,800.0,Manual,Petrol,165000.0,Ja-Ela,2024-12-09,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.134375
1259,SUZUKI,MARUTI,2004,800.0,Manual,Petrol,231000.0,Kurunegala,2024-12-09,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.9
1260,SUZUKI,MARUTI,2007,800.0,Manual,Petrol,198000.0,Kurunegala,2024-12-09,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.9
1261,SUZUKI,MARUTI,2008,800.0,Manual,Petrol,187000.0,Kalutara,2024-12-08,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.0
1262,SUZUKI,MARUTI,2010,800.0,Manual,Petrol,165000.0,Gampaha,2024-12-06,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.75
1263,SUZUKI,MARUTI,2006,800.0,Manual,Petrol,209000.0,Mirigama,2024-12-06,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,19.25
1264,SUZUKI,MARUTI,2006,800.0,Manual,Petrol,209000.0,Galle,2024-12-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
1265,SUZUKI,MARUTI,2011,800.0,Manual,Petrol,154000.0,Kurunegala,2024-12-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.5
1266,SUZUKI,MARUTI,2007,800.0,Manual,Petrol,198000.0,Kalutara,2024-12-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,17.52105263157895
1267,SUZUKI,MARUTI,2004,800.0,Manual,Petrol,231000.0,Matara,2024-12-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.0
1268,SUZUKI,MARUTI,2010,800.0,Manual,Petrol,165000.0,Kandy,2024-12-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.9
1269,SUZUKI,WAGON R,2014,650.0,Automatic,Petrol,121000.0,Vavuniya,2025-02-05,No Leasing,USED,Available,Available,Available,Available,56.5
1270,SUZUKI,WAGON R,2017,660.0,Automatic,Petrol,88000.0,Kalutara,2025-02-05,No Leasing,USED,Available,Available,Available,Available,60.0
1271,SUZUKI,WAGON R,2014,660.0,Automatic,Petrol,121000.0,Kaduwela,2025-02-05,No Leasing,USED,Available,Available,Available,Available,58.5
1272,SUZUKI,WAGON R,2018,650.0,Automatic,Petrol,77000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,69.56041666666667
1273,SUZUKI,WAGON R,2018,658.0,Automatic,Petrol,77000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Not_Available,69.75
1274,SUZUKI,WAGON R,2017,650.0,Automatic,Petrol,88000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Not_Available,65.75
1275,SUZUKI,WAGON R,2017,650.0,Automatic,Petrol,88000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Not_Available,71.75
1276,SUZUKI,WAGON R,2017,660.0,Automatic,Hybrid,88000.0,Anuradapura,2025-02-05,No Leasing,USED,Available,Available,Available,Available,60.64038461538462
1277,SUZUKI,WAGON R,2008,1000.0,Manual,Petrol,187000.0,Homagama,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,37.4375
1278,SUZUKI,WAGON R,2005,1000.0,Manual,Petrol,220000.0,Matara,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Available,37.4375
1279,SUZUKI,WAGON R,2017,660.0,Automatic,Hybrid,88000.0,Kadawatha,2025-02-04,No Leasing,USED,Available,Available,Available,Available,58.5
1280,SUZUKI,WAGON R,2018,650.0,Automatic,Petrol,77000.0,Kandy,2025-02-04,No Leasing,USED,Available,Available,Available,Available,62.75
1281,SUZUKI,WAGON R,2018,660.0,Automatic,Petrol,77000.0,Horana,2025-02-04,No Leasing,USED,Available,Available,Available,Available,69.56041666666667
1282,SUZUKI,WAGON R,2016,650.0,Automatic,Petrol,99000.0,Matara,2025-02-04,No Leasing,USED,Available,Available,Available,Available,54.25
1283,SUZUKI,WAGON R,2016,650.0,Automatic,Hybrid,99000.0,Wennappuwa,2025-02-04,No Leasing,USED,Available,Available,Available,Available,56.5
1284,SUZUKI,WAGON R,2017,768.0,Automatic,Petrol,88000.0,Gampaha,2025-02-04,No Leasing,USED,Available,Available,Available,Available,70.0
1285,SUZUKI,WAGON R,2018,660.0,Automatic,Hybrid,77000.0,Gampaha,2025-02-04,No Leasing,USED,Available,Available,Available,Available,67.5
1286,SUZUKI,WAGON R,2013,650.0,Automatic,Hybrid,132000.0,Panadura,2025-02-04,No Leasing,USED,Available,Available,Available,Available,54.5
1287,SUZUKI,WAGON R,2018,650.0,Automatic,Petrol,77000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Available,Available,71.75
1288,SUZUKI,WAGON R,2015,768.0,Automatic,Hybrid,110000.0,Horana,2025-02-03,No Leasing,USED,Available,Available,Available,Available,53.8
1289,SUZUKI,WAGON R,2017,660.0,Automatic,Hybrid,88000.0,Hambantota,2025-02-03,No Leasing,USED,Available,Available,Available,Available,59.0
1290,SUZUKI,WAGON R,2007,1061.0,Manual,Petrol,198000.0,Jaffna,2025-02-03,No Leasing,USED,Available,Not_Available,Not_Available,Available,37.4375
1291,SUZUKI,WAGON R,2014,650.0,Automatic,Petrol,121000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Available,Available,55.0
1292,SUZUKI,WAGON R,2008,1000.0,Manual,Petrol,187000.0,Bandarawela,2025-02-02,No Leasing,USED,Available,Available,Available,Available,37.4375
1293,SUZUKI,WAGON R,2016,650.0,Automatic,Hybrid,99000.0,Gampaha,2025-02-02,No Leasing,USED,Available,Available,Available,Available,56.79444444444444
1294,SUZUKI,WAGON R,2015,660.0,Automatic,Petrol,110000.0,Galle,2025-02-02,No Leasing,USED,Available,Available,Available,Available,58.0
1295,SUZUKI,WAGON R,2003,630.0,Automatic,Petrol,242000.0,Piliyandala,2025-02-02,No Leasing,USED,Available,Available,Available,Available,37.4375
1296,SUZUKI,WAGON R,2017,650.0,Automatic,Petrol,88000.0,Kalutara,2025-02-02,No Leasing,USED,Available,Available,Available,Available,57.25
1297,SUZUKI,WAGON R,2014,660.0,Automatic,Hybrid,121000.0,Galle,2025-02-02,No Leasing,USED,Available,Available,Available,Available,54.31
1298,SUZUKI,WAGON R,2018,660.0,Automatic,Petrol,77000.0,Kalutara,2025-02-02,No Leasing,USED,Available,Available,Available,Available,69.56041666666667
1299,SUZUKI,WAGON R,2016,660.0,Automatic,Petrol,99000.0,Nittambuwa,2025-02-01,No Leasing,USED,Available,Available,Available,Available,54.0
1300,SUZUKI,WAGON R,2012,1000.0,Manual,Petrol,143000.0,Kuliyapitiya,2025-02-01,No Leasing,USED,Available,Available,Available,Available,37.4375
1301,SUZUKI,WAGON R,2018,650.0,Automatic,Petrol,77000.0,Gampaha,2025-02-01,No Leasing,USED,Available,Available,Available,Available,69.56041666666667
1302,SUZUKI,WAGON R,2017,660.0,Automatic,Hybrid,88000.0,Kolonnawa,2025-02-01,No Leasing,USED,Available,Available,Available,Available,63.0
1303,SUZUKI,WAGON R,2006,1061.0,Manual,Petrol,209000.0,Kaduwela,2025-02-01,No Leasing,USED,Available,Available,Available,Available,37.4375
1304,SUZUKI,WAGON R,2018,650.0,Automatic,Hybrid,77000.0,Ja-Ela,2025-02-01,No Leasing,USED,Available,Not_Available,Available,Available,69.56041666666667
1305,SUZUKI,WAGON R,2011,1000.0,Manual,Petrol,154000.0,Malabe,2025-01-31,No Leasing,USED,Available,Available,Available,Available,39.95
1306,SUZUKI,WAGON R,2016,650.0,Automatic,Hybrid,99000.0,Kegalle,2025-01-31,No Leasing,USED,Available,Available,Available,Available,57.0
1307,SUZUKI,WAGON R,2017,650.0,Automatic,Hybrid,88000.0,Beruwala,2025-01-31,No Leasing,USED,Available,Available,Available,Available,60.64038461538462
1308,SUZUKI,WAGON R,2014,768.0,Automatic,Petrol,121000.0,Galle,2025-01-31,No Leasing,USED,Available,Available,Available,Available,52.5
1309,SUZUKI,WAGON R,2010,1000.0,Manual,Petrol,165000.0,Gampaha,2025-01-31,No Leasing,USED,Available,Available,Not_Available,Available,37.4375
1310,SUZUKI,WAGON R,2007,1061.0,Manual,Petrol,198000.0,Kaduwela,2025-01-31,No Leasing,USED,Available,Available,Available,Available,37.4375
1311,SUZUKI,WAGON R,2018,660.0,Automatic,Hybrid,77000.0,Matara,2025-01-30,No Leasing,USED,Available,Available,Available,Available,69.56041666666667
1312,SUZUKI,WAGON R,2007,1000.0,Manual,Petrol,198000.0,Piliyandala,2025-01-30,Ongoing Lease,USED,Available,Available,Not_Available,Available,37.4375
1313,SUZUKI,WAGON R,2016,660.0,Automatic,Petrol,99000.0,Badulla,2025-01-30,No Leasing,USED,Available,Available,Available,Available,61.0
1314,SUZUKI,WAGON R,2014,650.0,Automatic,Hybrid,121000.0,Kandy,2025-01-30,No Leasing,USED,Available,Available,Available,Available,52.9
1315,SUZUKI,WAGON R,2018,650.0,Automatic,Petrol,77000.0,Kalutara,2025-01-30,No Leasing,USED,Available,Available,Available,Available,69.56041666666667
1316,SUZUKI,WAGON R,2018,650.0,Automatic,Hybrid,77000.0,Kandy,2025-01-29,No Leasing,USED,Available,Available,Available,Available,69.56041666666667
1317,SUZUKI,WAGON R,2018,650.0,Automatic,Petrol,77000.0,Gampaha,2025-01-29,No Leasing,USED,Available,Available,Available,Available,68.5
1318,SUZUKI,WAGON R,2016,660.0,Automatic,Hybrid,99000.0,Colombo,2025-01-29,No Leasing,USED,Available,Available,Available,Available,54.0
1319,SUZUKI,WAGON R,2008,1000.0,Manual,Petrol,187000.0,Kadawatha,2025-01-29,No Leasing,USED,Available,Available,Available,Available,37.4375
1320,SUZUKI,WAGON R,2015,650.0,Automatic,Hybrid,110000.0,Kelaniya,2025-01-18,No Leasing,USED,Available,Available,Available,Available,55.25
1321,SUZUKI,WAGON R,2017,650.0,Automatic,Petrol,88000.0,Marawila,2025-01-18,No Leasing,USED,Available,Available,Available,Available,60.64038461538462
1322,SUZUKI,WAGON R,2018,650.0,Automatic,Petrol,77000.0,Dehiwala-Mount-Lavinia,2025-01-18,No Leasing,USED,Available,Available,Available,Available,69.56041666666667
1323,SUZUKI,WAGON R,2015,1000.0,Automatic,Petrol,110000.0,Colombo,2025-01-18,No Leasing,USED,Available,Available,Available,Available,52.74666666666667
1324,SUZUKI,WAGON R,2018,650.0,Automatic,Petrol,77000.0,Polonnaruwa,2025-01-18,No Leasing,USED,Available,Available,Available,Available,69.56041666666667
1325,SUZUKI,WAGON R,2008,996.0,Manual,Petrol,187000.0,Kelaniya,2025-01-18,No Leasing,USED,Available,Available,Available,Available,37.4375
1326,SUZUKI,WAGON R,2017,600.0,Automatic,Hybrid,88000.0,Colombo,2025-01-18,No Leasing,USED,Available,Available,Available,Available,60.64038461538462
1327,SUZUKI,WAGON R,2018,650.0,Automatic,Hybrid,77000.0,Homagama,2025-01-18,No Leasing,USED,Available,Available,Available,Available,69.95
1328,SUZUKI,WAGON R,2016,650.0,Automatic,Hybrid,99000.0,Kelaniya,2025-01-17,No Leasing,USED,Available,Available,Available,Available,56.79444444444444
1329,SUZUKI,WAGON R,2018,990.0,Automatic,Petrol,77000.0,Ja-Ela,2025-01-16,No Leasing,USED,Available,Available,Available,Available,68.25
1330,SUZUKI,WAGON R,2018,650.0,Automatic,Petrol,77000.0,Kotte,2025-01-16,No Leasing,USED,Available,Available,Available,Available,69.56041666666667
1331,SUZUKI,WAGON R,2018,650.0,Automatic,Petrol,77000.0,Gampaha,2025-01-16,No Leasing,USED,Available,Available,Available,Available,73.0
1332,SUZUKI,WAGON R,2017,600.0,Automatic,Hybrid,88000.0,Piliyandala,2025-01-16,No Leasing,USED,Available,Available,Available,Available,60.64038461538462
1333,SUZUKI,WAGON R,2017,659.0,Automatic,Hybrid,88000.0,Marawila,2025-01-14,No Leasing,USED,Available,Available,Available,Available,60.64038461538462
1334,SUZUKI,WAGON R,2003,1000.0,Manual,Petrol,242000.0,Nuwara-Eliya,2025-01-14,No Leasing,USED,Available,Available,Not_Available,Available,37.4375
1335,SUZUKI,WAGON R,2006,1000.0,Manual,Petrol,209000.0,Colombo,2025-01-14,No Leasing,USED,Available,Available,Not_Available,Available,37.4375
1336,SUZUKI,WAGON R,2018,660.0,Automatic,Hybrid,77000.0,Dambulla,2025-01-14,No Leasing,USED,Available,Available,Available,Not_Available,69.56041666666667
1337,SUZUKI,WAGON R,2014,650.0,Automatic,Petrol,121000.0,Ampara,2025-01-13,No Leasing,USED,Not_Available,Available,Available,Available,53.9
1338,SUZUKI,WAGON R,2017,650.0,Automatic,Hybrid,88000.0,Gampaha,2025-01-12,No Leasing,USED,Available,Available,Available,Available,60.64038461538462
1339,SUZUKI,WAGON R,2017,660.0,Automatic,Hybrid,88000.0,Kurunegala,2025-01-12,No Leasing,USED,Not_Available,Available,Available,Available,64.5
1340,SUZUKI,WAGON R,2018,660.0,Automatic,Hybrid,77000.0,Kurunegala,2025-01-12,No Leasing,USED,Available,Available,Available,Available,69.56041666666667
1341,SUZUKI,WAGON R,2016,1000.0,Automatic,Hybrid,99000.0,Colombo,2025-01-11,No Leasing,USED,Available,Available,Available,Available,53.75
1342,SUZUKI,WAGON R,2010,1000.0,Manual,Petrol,165000.0,Panadura,2025-01-09,Ongoing Lease,USED,Available,Available,Not_Available,Available,37.4375
1343,SUZUKI,WAGON R,2015,700.0,Automatic,Hybrid,110000.0,Moratuwa,2025-01-09,No Leasing,USED,Available,Available,Available,Available,52.75
1344,SUZUKI,WAGON R,2010,1000.0,Manual,Petrol,165000.0,Panadura,2025-01-08,Ongoing Lease,USED,Available,Available,Not_Available,Available,37.4375
1345,SUZUKI,WAGON R,2014,768.0,Automatic,Hybrid,121000.0,Colombo,2025-01-08,No Leasing,USED,Available,Available,Not_Available,Not_Available,55.0
1346,SUZUKI,WAGON R,2016,650.0,Automatic,Hybrid,99000.0,Colombo,2025-01-08,No Leasing,USED,Available,Available,Available,Available,54.75
1347,SUZUKI,WAGON R,2017,650.0,Automatic,Hybrid,88000.0,Kadawatha,2025-01-07,No Leasing,USED,Available,Available,Available,Available,58.75
